,Nickname,Review,Hashtag
1037,v_namukong," 무려 석류가 15개가 들어간 죠애나의 석류 농축액 !! 시원하게 먹기 넘 조으다,,💓 탄산음료 대신에 석류 마시니깐 더 건강해지고 기분 좋은 하루를 보내는 느낌 !! 이제 눈 뜨자마자 석류 찾아요🥰 나혼자 뱅쇼 키트는 넘 혁신적,,,🌱 와인을 붓고 과일(모과, 오렌지, 계피)을 넣고 보글보글 끓여주면 완성!! 분위기 내기도 좋고 감기에 좋은 비타민 음료, 뱅쇼가 짜라란! 마시면서 건강해지는 기분이 들어요🎶 진짜 초간단해서 넘 쥬아💞💞 - ➡️구매 및 문의 @joanna_kk39 - - - -",#먹콩#먹스타그램맞팔#나혼자뱅쇼#먹스타그램#먹스타맞팔#죠애나#음료추천#음료수주세요#음료레시피#음료스타그램#음료수#음료#분위기#mukbang#muksta#먹스타그램#좋아요반사#좋반#뱅쇼#뱅쇼맛집#뱅쇼키트#뱅쇼만들기#뱅쇼#석류농축액#석류즙추천#석류에이드#석류즙#먹콩_택배
1038,fooddang, . 푸라닭은 고추마요치킨🌶❤ 할라피뇨랑 마요네즈는 찰떡궁합 마요네즈소스이다보니 빠삭하지는 않다 순살도 맛있다고 하던데 뼈파는 뼈발골 못잃어🦴 고추마요소스 보틀로도 파는거 아는샤람..? 다음에 시킬때 보틀도 시켜야지,#푸라닭#고추마요치킨#맛스타#맛스타그램#맛스타맞팔#먹스타#먹스타그램#먹스타맞팔#푸드#푸드스타그램#치킨#치킨스타그램#치킨맛집#고추마요#할라피뇨#푸라닭치킨#푸라닭고추마요#치킨추천#마요네즈
1039,rim_muk.log," 싱싱한 참돔, 숭어, 연어를 한번에👍 📍 오늘회 🏷 수인상회 참돔숭연회 (39900원) 와우💕 오랜만에 정말 신선한 회 파티 했습니다🎉 날씨가 따뜻해지면서 점점 단맛이 오르는 참돔과 보리숭어, 언제 먹어도 맛있는 연어까지🙀 구성 완전 알차쥬? 회 좋아하시는 어무니랑 같이 먹었는데 넘 두툼하고 싱싱하다고 극찬! 사실 저는 참돔이랑 보리숭어는 회로 처음 먹어봤거든요ㅠ 참돔은 완전 두툼하게 썰어주셔서 씹는맛이 좋았고 보리숭어는 왜케 찰진지ㅠ 쫀득쫀득한데다 달달해서 제일 맛있었습니다! 생연어 역시 레몬뿌려 생와사비 올려 먹으니 야들야들 녹아부러요🥰 뇸뇸 당일 3시 이전 주문하면 저녁 7시까지 집앞으로 안전배송🚚 저는 원하는 날짜로 미리 예약했어용~ 그날 바로 잡아 손질한 제철 신선회와 쌈채소, 소스키트까지 오니까 넘 편하게 잘 먹었네요😊 완전 추천합니다! . . . . . @onul_hoi",#오늘회#당일배송#꿀조합#회배송#참돔숭연회#회#회배달#모듬회#모둠회#연어#연어회#참돔#참돔회#숭어#숭어회#보리숭어#맛스타그램#먹스타그램#먹부림#sushi#JMT#koreanfood#제철회#연어덕후#와사비#해산물#회맛집#foodphotography#림먹로그
1040,food_hjvv, 💫경주 엘로우 ☕️ 평일인데도 만석이였다... 경치는 넘좋고💓 .,#엘로우#llow#경주카페#보문단지#보문단지카페#경주여행#경주카페추천
1041,ming._.log," "" "" 의 "" "" (￦5,000) . 퐁신퐁신 부드러운 쑥 시트, 인절미크림과 크림 속에 숨겨진 떡!!!!!! 그리고 위에 인절미맛 크럼블까지 >___< 내가 다 좋아하는 것들 모움집...💛💚 할매입맛 최고오오오👍 . 처음에 윗부분 크럼블이랑 크림만 살짝 떠 먹었을 땐 떡 있는 줄 몰랐는데 떡 있어서 깜놀👀👀👀 떡은 그냥 빙수 떡 같아용 떡수니는 빙수떡도 조하~~ . 쑥시트도 쑥 맛이 매우 약한 부드러운 시트이고 인절미크림도 묵직하기보다는 가벼운 맛의 느낌이라 흔히 생각되는 티라미수와 비교하면 훨씬 가볍게 즐길 수 있는 할매입맛 디저트인거 같아요 . 밤나무과자점 흑임자크럼블의 인절미버전 같은 느낌이었요 밤나무과자점이랑 니생각이났어 둘 다 사랑💛💛💛💛 뜬금없는 밤나무과자점ㅎㅋㅋㅋ",#니생각이났어#인절미티라미스
1042,ming._.log," "" "" 의 "" "" (₩4,000) . 짭짤하면서도 고소한 맛을 내는 밀가루와 호밀가루가 섞인 반죽 그 자체로도 맛있는데 안에 달달한 무화과와 호두가 더해져서 풍부한 맛을 즐길 수 있다. 무화과도 거의 빵 끝까지 알차게 들어있어서 좋았다 . 너무너무 좋아하는 겉바속촉한 식감에 호밀과 무화과라는 치트키 조합이 더해졌으니 맛에 대해 길게 말해봤자 시간 낭비😊 . 호두 분태가 자잘하게 군데군데 박혀있고, 무화과는 톡톡 터지니 식감적인 면에서도 아쉬운게 없다 . 무화과는 꽤 달달한 편이라 슴슴한 빵 즐기시는 분들은 달다고 생각하실 수도!?",#효모#무화과통밀
1043,rim_muk.log, 부평에서 잠시 쉬다 갈때 들르는 카페 📍 카페 로탐 🏷 에그타르트 (각 1800원) 🏷 아메리카노+카야토스트 세트 (5000원) 🏷 당근주스 (4800원) 여기는 부평에서 저렴한 마카롱때문에 더 유명한 카페! 점심먹기 전이라(?) 카야토스트랑 에그타르트 시켰어용😊 타르트가 촉촉하구 맛있었지만 좀 더 따뜻하게 데워져 나왔으면 하는 아쉬움 친구는 당근주스를 넘 맘에 들어했는데 뺏어먹어보니 찐하구 맛났어요👍카페 내부는 넓진 않지만 화장실도 내부에 있고 잠시 쉬다가기 좋아용ㅎㅎ 다음엔 스콘 먹어야지 . . . . .,#카페로탐#부평역#부평카페#부평역카페#부평#인천부평#카야토스트#에그타르트#카페투어#카페#카페스타그램#커피#커피스타그램#아이스아메리카노#아아메#동네카페#맛스타그램#먹스타그램#먹부림#먹방#간식#디저트#빵#빵스타그램#빵순이#빵수니#커피타임#티타임#림먹로그
1044,fooddang, . 돈까스.감자고로케.새우까스.후리카게밥.샐러드 잘게다지지 않은 스타일의 돈까스 ..? 뭔가 평소에 먹던 돈까스의 부드러움은 없었다.. 새우까스가 제일 맛있었다.. 소스는 달콤 부드러우니 맛있음 크림소스에 우동.수란.명란.김가루.풀떼기 엄청엄청엄청 큰 그릇에 나오는 크림우동! 포크샷으로 확인하세용 생크림의 찐하고 꼬소한 맛이아니라 우유로 만든느낌 생크림은 너무 진하고 부담스러운 분들한테는 입에 맞을듯 . 제취향은 생크림만 끓여서 막 꾸덕하고 꼬소하고 느끼하고 그런거에용 그런거 먹고싶었는데...🥺 이대.성신여대.숙대.홍대.대학로등.. 돈까스세트 13000원 명란크림우동 9000원,#일식#데미그라스돈까스세트#명란크림우동#긴자료코#맛스타#맛스타그램#먹스타#먹스타그램#맛팔#먹팔#푸드#푸드스타그램#일식맛집#크림우동#우동#크림우동#명란크림#우유크림#돈카츠#돈까스#돈가스#돈까스정식#돈가스정식
1045,v_namukong, ⭐️ ⭐️ ⠀ ⠀ 집에서 간식으루 딱 먹는 핫 ! 도 ! 그 ! ⠀ 찹쌀핫도그는 진짜 찹쌀도너츠처럼 쫀득해서 맛있어요❤️ ⠀ 모짜렐라 치즈 반/ 소세지 반 핫도그도 질리지 않고 맛있게 먹을 수 있었어요〰️ ⠀ 월요일에는 맛있는 거 잔뜩 먹기 필수🌈 ⠀ @marketsimply_shop ⠀ ⠀ ⠀ -,#스노윙핫도그#마켓심플리#핫도그#핫도그만들기#핫도그맛집#집핫도그#집간식#간식추천#간식만들기#먹스타그램#먹팔#먹스타맞팔#간식레시피#먹콩_택배#먹콩_간식
1046,hae_dal_table," 20200608 ⠀ 일찍자고 일찍 일어나기 다짐한 첫날 ! 어제 12시쯤 자고 7시 45분 ? 즈음 눈뜨기에 성공해쑵니다 ˃̵͈̑ᴗ˂̵͈̑ 다른 직장인 분들에 비해서는 훨씬 늦은 기상이지만,, 2-3시에 자고 10시 다돼서 꾸물꾸물 침대에서 기어나오던 휴학생에게는 나름 큰 변화라구 칠래요🙃 ⠀ 꿀잠자고 일어나서 가뿐한 몸으로 아침 공복요가 30분 뽀셔주고 ! 호다닥 차려먹은 오늘의 은 에 삶계랑 반개 추가해서 너낌으루〰️💛 이제 모든 맛 다 도장깨기 했으니 곧 리뷰를 남겨봐야게써요 ⁼̴̤̆◡̶͂⁼̴̤̆ ⠀ 그나저나 오늘부터 골프레슨 등록하고 시작하려구 해서 든든하게 아침 챙겨먹었는데 말이죠,,,(?̊̈)(?̊̈) 엄마미가 갑자기 급한 볼일이 생기셨다며,, 내일 가기로 해서 계획이 틀어져버렸네요 ๑°⌓°๑ 이따 친구 만나기로해서 점심으로 초초초 헤비한 텐동 먹으러 가기로했는데,, 운동 계획이 증발해버렸으니 오랜만에 홈트라도 뽀셔야게쑵니다 (๑و•̀Δ•́)و ⠀ 그래도 확실히 하루를 일찍 시작하니까 이것저것 많이 했는데 아직 이시간이라는게 세상 새롭구 뿌듯하네요 ˃̵͈̑ᴗ˂̵͈̑ 해달아,, 대체 그동안,, 어떻게 살았던고니 (?̊̈)(?̊̈) 요번 한주도 건강하게 !! 클린하게 !! 알차게 !! 같이 뽜이팅해봐요 여러분➰💖 _ ⠀",#해달_첫끼#해달정식#브레이브퀸#그릭요거트#핏콩바단호박#에그요거볼#핏콩바#요거트볼#다이어트식단#다이어터#유지어터#유지어터식단#아침식단#봉콩바식단#봉x핏콩바후기#핏콩#식단관리#다이어트계정#홈카페#플레이팅#タ#おうちカフェ
1047,kht844," 무더위가 기승을 부리는 토요일 오후!! 오늘도 어김없이 잠실 방이동으로 향했다. 이러다가 나중에 잠실맛집지도 그릴판이다. 잠실만 대략 10번 넘게 방문한거 같다..😊😊 그만큼 맛집이 많다는 증거이다..맛집러버..🤤🤤🤤🤤 잠실에 도착하니 4시쯤이였는데 시간이 애매해서 잠시 카페에 들려 시원하게 아인슈패너 한잔 마시고 생활의 달인 맛집 배키욘방으로 향했다. 오늘 가면 2번째 방문인데 그때 스테끼동을 한정판매한다는 사실을 알고 그걸 먹기위해 재방문하였다. 🙋‍♂️🙋‍♂️ . . 5시가 되자마자 입장을 하였는데 좌석이 많아 웨이팅은 없었지만 한두테이블만 남아있는정도다. 스테끼동은 한팀당 한그릇만 주문되며 무인으로 주문 후 주문서를 홀 담당 직원에게 전달해주면 된다.😁😁 된장국은 세엘프!!! 취양껏 갖다드시면 된다. 15분쯤 지나자 스테끼동🍖🍖(16000)이 나왔다. 우선, 스테끼동하면 생각나는 돈이찌랑 비교안할수가 없다. 위치도 같은 방이동이고 한정판매되고 있다는것..그리고 고기 굽기도 동일하다. 미디움레어! 소고기는 겉만 익혀서 먹는게 가장 맛있다. 취양입니다. 존중해주세요..ㅋ😁🤤😋 . . 우선 계란을 툭 건드리면 계란이 아야😣 하면서 고기사이로 흐른다. 이 장면은 필자가 가장 좋아하는 장면이다..그 터질때의 그 쾌감..이상한 사람아님..😁 돈이찌 스테끼동보다 그릇이 크지만 양은 비슷한거 같다. 돈이찌가 더 많을려나? 고기 밑에는 양파와 밥이 깔려있어서 같이 드시면 된다. 소고기 부위 및 원산지는 못봐서 모르겠지만 두꺼워서 씹는감이 좋고 질기지도 않았다. 숯향이 배어있어 먹기좋았다. 밑반찬으로 나오는 초생강과 단무지를 같이 곁들여드시면 더 맛있다. 여긴 미소카라메가 생활의 달인에 나온 메뉴라서 인기가 좋지만 다른 메뉴도 맛있어서 다양하게 주문하는편이다. 들어가서 아무거나 시켜도 실패하진 않는다. 맛 없으면..음...맛있는걸 사드릴...(절 만나신다면😗) . . .",#혼밥리뷰#송리단길#잠실#석촌호수#송리단길맛집#방이동맛집#맛집추천#스테끼동#스테이크#소고기#고기러버#먹스타그램#맛스타그램#먹그램#선팔맞팔#광고언팔#혼밥
1048,mae_chelin," . 공릉동에 ㅇㅁㄴㅇㅌㅂㄱㅊ 이라는 유명한 막창집이 있는데 예전엔 종종 갔는데 어마어마한 웨이팅 하며 처음 주문하고서 막창 추가도 안되고 갈때 마다 막창 가격이 올라있는 매직💫 먹고 있는데 이모가 이제 나갈때 되지 않았냐고 웨이팅 길다고 얘기하시면 막창 남은거 입에 쑤셔넣고 남은 술 원샷 때리고 나오고 그랬음,,진짜 맛있긴 한데 웨이팅이 느므 심함😭 그래서 과기대 앞쪽에 웰빙왕십리곱창 집을 뚫어서 거기도 갔었는데 하지만 역시 술은 가까운곳에서 먹는게 최고 동네 막창 맛집 여긴 소스 감자 양파 마늘 셀바도 있고 된장밥이 있음!! 만 먹다가 은 처음 시켰는데 양념도 맛있음👍🏻 .",#소금구이막창#양념막창#서울#동대문#답십리#수상한막창#막창#된장밥#꿀주#먜슐랭#먜슐랭_동대문#먜슐랭_답십리#먜슐랭_막창
1049,ming._.log," "" "" 의 "" "" (₩6,100) . 뱅쇼 좋아하는터라 스벅에서 이번 시즌 메뉴로 뱅쇼 나왔다는 소식 듣고 두근두근💖 . 화이트뱅쇼이지만 논알콜이라는 것도 맘에 들었다. 과일향과 시나몬향 솔솔 난다. 프루티하고 달달하니 이거 한 잔 마시니까 추위에 얼었던 몸이 녹아내리는 기분🤭❤ . 조금만 덜 달았음 딱 좋았을거 같은 느낌이었지만 전체적으로 매우매우매우 만족스러웠던 음료! 역시 겨울엔 뱅쇼와 함께 해야한다😊",#스타벅스#홀리데이화이트뱅쇼
1050,hae_dal_table," _ ⠀ ✔️제품 : by ✔️칼로리 : 1개 (250g) ? Kcal ✔️해달🍯팁 : 자연해동 3-40분 or 에프굽 180도 5분 ⠀ 하,,,, 여러분,,, 저의 내적 랭킹을 뒤흔드는 아이가 나타나써요 ⸝⸝ʚ̴̶̷̆ ̯ʚ̴̶̷̆⸝⸝ 할매입맛, 구황작물 러버들 주목해주세요,, D͎D͎J͎M͎T͎ 이 나타났으니까요,,♡̷̷̷ 일단 아묻따 쾅쾅쾅 박고 시작할게요 !!! ⠀ 저는 요게 제 첫 딥마레 크럼블인데 말이죠,, 택배 받자마자 깜짝놀랐잖아요,,? 사장님이 크럼블이 아니라 벽돌을 보내주셨나봐요 ๑°⌓°๑ 콩호쌍박이 젤 묵직했는데 역시나,, 중량 250g이요,,,? 원래 크럼블 반씩 소분해서 먹는데 양이 쪼꼼 아쉬울때가 있었는데 이건 반만 먹으니까 딱 적당한 양이라 너무 좋아효,,♡ ⠀ 맛리뷰를 시작하자면 ! 원래 ❝딥마레 = 시나몬❞ 이 공식이잖아요? 근데 요건 시나몬이 없어요 ! 콩가루 베이스 크럼블이라 인절미 콩고물 뭉쳐놓은맛이라 시나몬 불호자들, 할매입맛들, 그냥 다 좋아하실 맛이에요,,♥ ⠀ 근데 여기서 크럼블은 거들뿐,, 은 안에 필링부분이 찐입니다 o̴̶̷᷄ ·̫ o̴̶̷̥᷅ ❝단호박크치 + 통단호박 + 크치❞가 3단으로 쌓여있는데 일단 단호박 맛 엄청 찌인하게 올라오구요,,, 근데 크치맛이 묻힌다? 그건 또 아니에요,,!! 단호박이랑 크치랑 둘다 자기주장 뿜뿜 ‼️ 단호박 본연의 달달함 + 크치의 꼬숩담백함 그냥 J͎M͎T͎ 이라는 뜻입니다 ⸝⸝ʚ̴̶̷̆ ̯ʚ̴̶̷̆⸝⸝ ⠀ 콩호쌍박은 무조건 에프굽이다 !! 라는 후기를 많이 봤는데 반반충인 저는,, 반은 자연해동 반은 에프굽으로 먹었는데 결론적으로 저는 다음번에도 반반 먹을래요🤤 자연해동한 부분은 시원 달달한게 딱 크림치즈로 단호박샐러드를 만들면 이런맛이겠구나 싶었구, 에프굽한 부분은 식감은 큰 차이가 없지만 따땃해져서 그런지 단호박 맛이 더 찌인하게 올라왔어요 !! 어떻게 드셔도 맛도리니까 취향대로 드시면 될것같아요 ˃̵͈̑ᴗ˂̵͈̑ ⠀ 콩가루랑, 팥앙금이랑, 그릭요거트랑 다 먹어봤는데 콩호쌍박은 단독으로도 충분해요,,, 그냥 아메랑 먹으니까 딱 ! 좋은것같아요,,♥ ⠀ 저 찌니 단호박이랑 초코가 너무 궁금해서,, 방금 찌켓팅하고왔는데,, 요번주 에이밍도 크럼블마켓,, 딥마레 라인업도 크럼블파티,, 콩호쌍박 더 쟁이고 싶은데 텅장되겠네요 정말💸 애정하는 가 점점 늘고있어서 큰일나써요,, ⠀ 아몰라 !! 저는 돈빼고 쌍박이 모을래요⸝⸝ʚ̴̶̷̆ ̯ʚ̴̶̷̆⸝⸝이제는 쌍박이 없는 빵동고를 상상할수업쒀,,, 사장님 쌍박이 오래오래 만들어주셔야해요,,💛 _ ⠀",#해달_리뷰#해달_빵킷#콩호쌍박크럼블#딥마레#크럼블#해달_추천#콩호쌍박#비건베이커리#다이어트#다이어트소통#다이어트맞팔#다이어트계정#다이어트식단#식단기록#식단일기#폭식증극복#강박증극복#홈브런치#홈카페#비건빵#빵택배#비건빵택배#단호박크럼블#비건크럼블#비건빵추천#빵순이#빵스타그램#おうちカフェ#韓国カフェ
1051,v_namukong," 💛 💛 💛 (@motherscrab ) 💛 - 요즘 먹을 복이 터진 먹콩쓰,,٩(๑❛ᴗ❛๑)۶ 이번엔 간장게장을 집에서 호로록 먹어줬어요〰️ - 살이 정말 많이 들어있던 게장이에요! 한 번 짜니깐 쭈우욱 나오는 게 넘 설레였어요♥️ 밥에 쓱싹 비벼서 한공기 뚝딱했습니닷 (*´◒`*) 뭐니뭐니해도 간장게장이 밥도둑 넘버원이지 않나 싶어요 ㅎㅎ 오늘 저녁도 배빵빵하게 잘 먹었네요! - 아침에만 해도 다욧한다더니 해 지자마자 포기한 잉간,, 바로 저,,ㅎㅎ 내일 바로 어린이날인 거 아시쥬〰️☀️ 저도 내일 으린이로 놀러 나갑니다 슈웅~~~ 다들 월요팅하세요♥️ - - - -",#간장게장#게장#게장택배#게장맛집#게장맛집#밥도둑#밥도둑반찬#반찬스타그램#꽃게장#저녁메뉴#먹콩_택배
1052,hae_dal_table," _ ⠀ ✔️제품 : by ✔️칼로리 : 1개 약 240kcal ✔️해달🍯팁 : 자연해동 40분, 그릭요거트 + 콩가루 토핑 ⠀ 뭔가 빵리뷰 단독피드는 오랜만인거같네요🤔 이미 아시는분들은 다 아시는,, 그유명한 망넛이네 이지만,, 찹싸루니 처음 먹어본 저한테는 진짜 신세계,, 두 눈 땡그래지게 하는 맛‼️ 이런 D͎J͎M͎T͎은 후기를 안남길수가 없더라구요 ๑°⌓°๑ ⠀ 찹싸루니는 처음이라 어떻게 먹어야할지 고민중이었는데 어제 올린 스토리에서 인친분들 추천이,,, 자연해동파 에프굽&팬굽파 정확히 반반으로 나뉘더라구요,,? 그래서 저도 반반으로 ! 반은 자연해동 40분, 반은 에프굽 180도 5분으로 먹어봤어요 ˃̵͈̑ᴗ˂̵͈̑ ⠀ 일단 자연해동 한 부분은 진짜 묵-직한 식감이에요,,! 스프레드도 살짝 굳어있고, 빵부분은 시원 촉촉한 상태라 그릭요거트 올려먹으니까 완전 꿀조합이더라구요 ♡(˃̶᷄‧̫ ˂̶᷅๑ ) 여기에 콩가루까지 콕 찍어서 먹어주니까 뭔가 딱 인절미맛 백설기 먹는느낌,,🤤 ⠀ 찹쌀가루로 만들어서 그런지 디어브레드랑 식감이 비슷했는데, 디어브레드는 촉촉보들한 술빵 느낌이라면 찹싸루니는 꾸덕묵직한 백설기느낌,,!! 개인적으로는 밀도높은 찹싸루니가 좀더 제취향이더라구요,,♡̷̷̷ 그치만 둘다 쫀득한 빵떡식감이라 완벽하게 빵떡순이 취저입니다=͟͟͞͞➳❥ ⠀ 에프굽한 부분(마지막 사진)은 진짜 딱 겉!바!속!촉! 이었어요,,♥ 떡 팬굽해서 먹으면 겉은 노릇노릇하게 딱딱하고 속은 쫀득한 그 느낌,,, 떡순이분들은 아시됴,,? ( •◡-)✧ 그치만 식감은 완전 제취향이었는데, 콩맛이 조금 약해진 느낌,,? 자연해동 했을때 찌인하던 꼬소한 콩맛이 잘 안느껴져서 좀 아쉬웠어요 ㅠ ㅠ 그리구 아무래도 따땃하다보니까 그릭요거트보다는 두유랑 꿀떡꿀떡 먹는게 더 잘어울릴 것 같아요 ! ⠀ 많은분들이 뽀끔콩이 최애라구 하시는데,,, 아직 다른맛들은 안먹어봤지만 저도 이게 최애가 될거라는걸,, 본능적으로 느껴버려써요 ⸝⸝ʚ̴̶̷̆ ̯ʚ̴̶̷̆⸝⸝ ⠀ 유일한 단점이라면,, 당이 높다는거,,? 그치만 뭔가 제 입에 엄청 달게 느껴지지 않았고, 포만감이 좋아서 다른 음식 더 땡기고 그런게 없더라구요,,!! 매일 먹긴 좀 그렇지만 떡 먹고싶을때 하나씩 꺼내먹기에 딱일거가타요🍡 고런 의미에서 다음에 망넛이네 주문하면 찹싸루니만 할매입맛 라인으로 잔뜩 쟁여놓을래요 ٩(•̤̀ᵕ•̤́๑)ᵒᵏᵎᵎᵎᵎ ⠀ _ ⠀",#해달_리뷰#해달_추천#볶음콩찹싸루니#망넛이네#찹싸루니#할매입맛#빵떡순이#다이어트#다이어트소통#다이어트맞팔#다이어트계정#다이어트식단#식단기록#식단일기#폭식증극복#강박증극복#홈브런치#홈카페#아침식단#비건빵#비건베이커리#빵택배#비건빵택배#빵순이#빵스타그램#빵리뷰#비건빵추천#비건빵리뷰#빵추천
1053,ming._.log," "" "" 의 "" "" (₩4,000) . 크랜베리와 크림치즈 호두 호밀로 만들어진 건강빵 스타일의 빵이다 . 호두와 호밀의 고소함과 크랜베리의 은은한 단맛 그리고 크림치즈의 맛이 잘 어우러지는 맛이었다 . 빵이 사워도우나 바게트처럼 빠쟉빠쟉한 스타일은 아니고 뭔가 치아바타 마냥 부드럽고 퐁신퐁신한 스타일이었다. 사진으로는 퐁신함이 잘 안보일려나...? . 사워도우 마냥 빠쟉한 건강빵도 좋은데 이렇게 부들부들 퐁신퐁신한 스타일도 부담없이 먹기에 좋은거 같다(?) 일단 먹고 나서 턱이나 이가 안아프니까 먹고 나서 만족도가 더 올라가는 듯한 느낌🤣ㅋㅋㅋㅋㅋㅋㅋ . 사실 이전에 맘모스가 꽤 맘에 들었어서 크게 기대 안했던 빵이었는데 맘모스만큼 맛있어서 또잉?!!!👀했다. 건강빵 스탈 좋아하시면 좋아하실 느낌!! . 할머니 되서도 사워도우나 바게트 먹을라면 이 열심히 관리해야지,,,,,ㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋ",#안스베이커리#후로마쥬세이글
1054,v_namukong, ♥️ ♥️ (@ottoginoodle ) ♥️ - 일요일에는 라면이G RGRG~⁉️ 제 최애 진라면 매운맛에 가래떡도 퐁당퐁 했어요🔥 가래떡이 라면국물에서 더 말랑말랑하고 맛있어졌다구🤭 진라면은 면발이 탱탱하고 굵기도 딱 좋아하서 너무 좋아요 (*´◒`*) 면이 얇은 라면은 제 취향이 아니올시다〰️ - 과제가 오늘 마감인데 오늘 시작하는 사람 나야 나✨ 미루는 거랑 정말 거리가 먼 사람이라고 생각했는데 이렇게 잘 미루는구나...🤣🤣 라면 호로록 빠르게 먹으면서 과제 토독토독 하는 중이에요🔎 중간고사 끝나면 아주 열심히 놀러댕겨야쥬〰️🔥 그때쯤이면 코로나도 안녕이겠지...? 제발 그랬으면 좋겠어요.°(ಗдಗ。)°. 그래야 울님들도 만나쥬🌱 - - -,#진라면매운맛#물떡#물떡#라면#라면스타그램#라면추천#진라면#부산물떡#진라면매운맛#라면#면스타그램#면치기#호로록#물떡사랑#집밥#보글보글#자취요리#자취스타그램
1055,mae_chelin, . 퇴근 후 내 방앗간🐷💕안먹어본 메뉴들로 주문🐽 산처럼 쌓아주시는 안에 치즈도 들어가고 삼겹이랑 숙주가 어마어마 하게 들어가서 든든하고 맛있움!! 흑임자 소스에 묻혀주시는데 진짜 맛의 신세계✨ 타코와사비 아니고 타코🐙+소라🐚 와사비 또 시켜 먹음💘 서비스로 주신 닭껍질튀김 진짜 바삭바삭 과자 먹는줄 로 시작해서 마무리🥃 .,#돈페이야끼#가라아게#테라생맥주#일품진로#서울#동대문#전농동#배봉사거리#토리후니#치즈돈페이야끼#치즈돈페이야키#흑임자가라아게#닭껍질튀김#타코소라와사비
1056,ming._.log," "" "" 의 "" "" (￦5,500) . 단면샷 너무 아름답고요💕💕 통밤이 가득가득한 단면만 보고있어도 기분이 좋아지는 매직✨ . 생각했던 것 보다 더 안달아서 너무너무 만족하며 맛있게 잘 먹었쥬! . 일단 통밤인 것도 너무 좋은데 밤에 당처리가 되어 있지 않아서 밤 본연의 맛을 더 잘 즐길 수 있어서 좋았던 밤식빵🌰 . 달지 않으니 물리지 않아서 어느새 계속 찢어먹는 내 자신을 발견... 그렇게 순삭의 길로😁",#르빵#밤식빵
1057,fooodie.3fu_fa, 맛 ❤❤❤❤️🖤(4/5) 분위기💜💜💜💙🖤(3.5/5) . 맥앤치즈가 가득한 꾸덕한 맛이 치즈 철철 메인 이름 건 담백하고 알찬 맛 계란 반숙 신의한수👍 패트굽기 조절 가능하고 (추가 요청없으면 미디윰웰던으로 구워주십니당) 로 세트 선택 가능해서 고르는 맛😋 음료 종류도 다양 (맥주도 있어여) 셀프바에 취향에 맞는 소스도 골라 먹을 수 있어요 명불허전 🤤🤤,#길버트버거앤프라이즈#길맥버거#길버트버거#프렌치프라이즈#치즈프라이즈#어니언링#스윗포테이토프라이즈#하인즈케찹
1058,v_namukong," 오레오 쉐이크를 쉐킷쉐킷해서 먹었어요! - 아이스크림 가득 넣고 오레오도 가아아득 넣어서 악마의 쉐이크를 만들었답니다. 재료를 듬뿍듬뿍 넣은 만큼 진짜 맛있었어요♥️ 그리고 제가 만드니깐 뭔가 더 맛있고 기분 좋았어요🥰 물론 같이 일하는 선배님이 거의 다 해주셨지만 말이져,, 같이 일하는 선배님 넘 예쁘셔요 갑자기TMI ღ’ᴗ’ღ 뭔가 언니랑 일하는 건 처음이라서 기분 넘 좋아요! - 헤헤 일하기 너무 좋아요! 아, 제가 베라에서 알바 시작하게 되었어요. 이제 베라 알바생 3일차 먹콩입니다🤗 제가 세상에서 제일 좋아하는 음식이 아이스크림이라고 스토리에서 몇 번 말씀 드렸었죠🎶 그 중에서도 베라를 최고 좋아해요! 그래서 어릴 때는 베라 사장님하고 결혼하는 게 꿈이었다는,,, 이제 열심히 일 배워서 베라 초짜 알바생이 아니라 에이스가 되어보겠습니닷 (๑╹ω╹๑ ) - - -",#먹콩#먹스타그램맞팔#음료스타그램#배라알바#먹스타맞팔#오레오#칼로리폭탄#먹스타그램#쉐이크#디저트#알바복지최고#알바몬#배스킨라빈스#muk#BR31#오레오쉐이크#좋아요반사댓글#좋반댓반#선팔100#소통그램#인친소통#좋아요#좋아요#협찬문의환영#알바중#알바#베라알바#베스킨라빈스31#베라
1059,mae_chelin," . 이멀리까지 와주신 @cheez__z 치즈님과 청량리 투어👭💕 덕분에 지인짜 오랜만에 🐷 이전하고는 처음 오는데 넓고 깨끗해져서 술먹기 더 쾌적해짐 들어갈때부터 우리 둘만 여자일것을 예상 했지만 역시나,, 내장 부속류 집들 중엔 간혹 가게 입구부터 누린내 가득한 곳들 많은데 여긴 냄새 1도 안남 물론 음식에서도 냄새 안남! 이 양과 이 퀄리티에 17000원 그리고 국물도 주심👏🏻 .",#청량리고향집#서울#서울맛집#동대문#동대문맛집#청량리#청량리맛집#고향집#아바이왕순대#모듬순대#맛렙#먜슐랭#먜슐랭_동대문#먜슐랭_청량리#먜슐랭_모듬순대
