,Nickname,Review,Hashtag
2560,chochuchochu, 4년동안정든학교ㅠㅠ,"명지대,mjufd,졸업식,학사모,학사모던지기,타이밍,실패"
2561,taeseong898, 본문 필독 부탁드립니다 . 안녕하세요! 같이 함께 꿀같은 알바하실 여성분들을 모시고 있습니다. . 저희와 함께하시게 되면 우선!! . 출근강요는 절대 없습니다 최저시간 고수익을 보장합니다 언제나 비밀보장 또한 보장해드리고 있습니다. . 실장님들이 곁에서 늘케어해드리겠습니다 친구와 동반지원가능합니다 . 전화한번주세요! 문자도 괜찮구요 카톡도 괜찮습니다 언제든 문의항시대기중이니깐요! 많은 연락부탁드리겠습니다!! O1O.9561.7332 .,"고수익알바,고수입알바,고소득알바,여자끼리,가라오케,성형대출,성형자금,대학생알바,친구와함께,셔츠룸알바,레깅스알바,강남일자리,여성전용알바,용돈벌이,여자알바,휴학생알바,당일지급,당일알바,업소알바,유흥알바"
2562,instargram.12, 주말만 되면 1일 1카페 :) 득이집 바로 앞에 생긴 피카 커피 :) 크로플 마싯넹,"칠곡카페,피카커피,fika,fikacoffee"
2563,ssom.cafe_zip," - 8시 이후로 방문하면 베이커리는40% 할인해주신당 헤헤 꾸덕한쿠키에 아아한입이면 그냥 막 그냥 힐링 아, 물론 얼죽아 -","아덴,황남아덴,경주,카페,카페스타그램,카페투어,커피,커피스타그램,커피투어,경주카페,황리단길카페,분위기맛집,뷰맛집,인테리어맛집,아아맛집,빵맛집,쿠키맛집"
2564,chochuchochu,nan,"건대스타시티,건대카페,다이요트"
2565,cafejowa,nan,"천안카페,불당동카페,카페스타그램,공각,카페조와"
2566,chochuchochu, 이거시 너의인스타니 나의인스타니 . .,"팔당,물의정원,코스모스"
2567,chochuchochu, 드디어 수술 졸리당 마취인가 스르륵 .,"수술,병원,깁스,환자,발스타그램,최경진정형외과"
2568,sty8183, 너무 오랜만인가 올때마다 바뀌어있다,"공덕,애오개,카페,cafe,커피,coffee,언더스테이티드,understated,언더스테이티드커피,understatedcoffee,벨빌,bellevile,브루잉,케멕스,에티오피아,동네카페,카페투어,커피스타그램,카페스타그램,소확행"
2569,yo_uouou,nan,"학림다방,비엔나커피"
2570,fortune0216, 가 그렇게 좋드라ㅋㅋㅋㅋ 넘나 부드러운 것ㅋㅋㅋ 요기에다가 쫌만 (?) 넣어서 마시면 아이구 그만임!!!>_< . .,"콜드브루,라떼,시럽,커피스타그램,카페스타그램,커피,카페,카페투어,먹스타그램,다음번엔어디루가지,1일1커피,힐링,일상,데일리,일상스타그램"
2571,happiness_hyen, 자세히 보면 다른 장소 오랜만에 덩생이랑 기대 안했는데 맛있어서 놀란 . . .,"초밥맛집,스시테헤란,사당맛집,현초밥,혜화맛집"
2572,jg_shin__, 점심시간에 산책하기 저는 숲을 좋아하지 않는 전형적인 서울사람이었는데..... 언제부턴가 많은~~~~나무들을 보면 편안해지는 느낌이 들어요. 나이먹어서 그런가헤헤~~~,"점심시간,산책,힐링"
2573,ming._.log," "" "" 의 "" "" (₩3,800) . 샛노란색의 빵에는 체다치즈와 통마늘 그리고 토마토가 들어있다. 이런 조합의 빵은 처음 본거 같아서 홀린듯이 집어들었고ㅎㅎㅎ 사실 조합 자체도 이미 성공 보장 조합아닌지..?. 사실 빵 안이 이렇게 노랑노랑 할 줄 몰랐다ㅋㅋㅋㅋㅋㅋ. 카레 가루를 넣으셨나라기엔 카레향은 딱히 못 느꼈던거 같고?! . 요즘 계속 비 오고 습기로 가득한 그런 날씨라 바작한 식감의 빵이 먹고 싶었던 터라 에프 샤워 시켜줬다. 팬굽으로는 안먹어봤지만 이거 팬굽해서 먹어도 맛있을거 같다 . 조합만 보고 이미 예상하셨을 수도 있겠지만 맛은 피자를 떠올리게 하는 맛이다. 치즈 쭈욱 늘어나는 그런 피자들의 맛보다는 연한 맛이지만 뭔가 담백하면서도 슴슴한 피자를 먹는 맛이랄까 . 쓰다보니 바쟉하게 구운 빵 위에 치즈 올려먹어도 맛있을거 같고, 치즈 퐁듀에 퐁당 찍어 먹어도 맛있을거 같다. 아마 그럼 우리가 먹는 피자맛에 더 가까워질지도?!","브레드스팟,체마토"
2574,gd_observer, 꽃주는 카페라 그래서 갔는데 꽃 크기 실화냐고... 커피는 맛있고 케이크는 그냥 그럼.(가격 기억이 안 남) 차라리 꽃모양 얼음이 커피사면 주는 꽃보다 기억에 남았던 듯. 꽃다발도 가게 한 켠에 같이 파는데 드라이 플라워 안 좋아해서...그냥 구경만 했다고 한다.,"아아메,오레오치즈케이크"
2575,_cafelisa_, 압구정로데오 한복판에 있는 엄청난 규모의 카페,
2576,homebab.cafe, My sweet latte 낮엔 시원한 아이스라떼!,
2577,ming._.log," "" "" 의 "" "" (￦1,500) . 유투브에서 님 조은도너츠 영상 보다가 도넛 뽐뿌 와서...^_ㅜ 한 입 앙 베어 물었다가 자기 혼자 돌돌돌돌 말린 대로 풀어져 버려서 나중에는 말린 모양 대로 떼어 먹었어요 . 던킨에서는 이게 젤 맛있는거 같다며 갈 때 마다 데려오는 앤데 매번 먹을 때 마다 허니후리터랑 비스무리하게 생겨서 헷갈려유... . 뭔가 시나몬롤 생각나는 비주얼이라서 당연히 시나몬롤과 비슷한 이름 생각하고 있었는데 카페모카롤이래서 놀랐었던 몇년 전 제 모습도 생각나네요 하핳","던킨도너츠,카페모카롤,코저트"
2578,sty8183,nan,"신촌,카페,cafe,커피,coffee,써밋컬쳐,summitculture,써밋,summit,브루잉,코스타리카,돈카이토,게이샤,동네카페,카페투어,커피스타그램,카페스타그램,소확행"
2579,fortune0216, 차슈미소라멘! 한창 비오고 추웠던 날 먹었었는데 맛났었음ㅋㅋㅋ 카라이라멘도 먹고팠는데ㅋㅋㅋ 담번엔 돈코츠라멘이랑 카라이라멘 꼭 도전해 봐야겠음,"신사테이스티로드,사가라멘,신사역맛집,미소라멘,먹스타그램촵촵"
2580,cafejowa, 짱크짱좋,"천안카페,신불당카페,카페스타그램,투썸플레이스,투썸신불당파크점,카페조와"
2581,kkjihui, 다 잘되길.. . . .,"불당동,불당동카페거리,모닐다방,selfie,특이한커피,분위기좋은,cafe,coffeeshop,vintageshop,jcaferecommend"
2582,sty8183,nan,"신촌,경의선숲길,카페,cafe,커피,coffee,써밋,summit,써밋컬쳐,summitculture,브루잉,온두라스,동네카페,카페투어,커피스타그램,카페스타그램,소확행"
2583,yamstagram_always, 홍콩에서 유명한 타이청베이커리 에그타르트 ! 그동안 한국에서 먹었던 에그타르트랑은 완~~전 다른맛. 그냥 유명하니까 한 번 먹어본 것으로 만족... 더이상은 할많하않 ,"한개만사서다행,홍콩,타이청베이커리,에그타르트,먹스타그램"
2584,ming._.log," "" "" 의 "" "" (￦1,500) . 생긴거만 보면 뭐 없을거 같은 그런 비주얼인데.. 반전이 있는 빵이었어요 겉면에서 느껴지는 약간의 바삭함과 속에서 느껴지는 폭신폭신함 그리고 동시에 느껴지는 버터의 풍미 . 쫄깃한 빵결따라 찢어서 입 안에 넣으면 위에 올려진 소금 덕분에 짭짤함도 더해져서 감칠맛 업그레이드!! . 잠시나마 모닝빵을 생각했던 내 자신을 반성하며... 버터 풍미가 꽤 진하게 느껴져서 우유랑 그냥 먹어도 맛있고 잼 발라 먹어도 존맛꿀맛일거 같아요 고소하고 짭짤한게 묘하게 중독성 있어요 이거!!","어니언,고소미버터롤"
2585,sty8183, 좋은사람들이랑 먹으니 더 맛있다 ,"뚝섬,마봉양꼬치,양꼬치,꿔바로우,먹스타그램"
2586,cafejowa, 여기 너무 좋다,"천안카페,목천카페,성남카페,병천카페,카페스타그램,히든모먼츠,카페조와"
2587,yamstagram_always,  나 원래도 꽈배기 지~~~인짜 좋아하는데 이거 진짜 미쳤움 !!!! 겉은 완전 바삭바삭한 식감에 안은 쫄깃쫄깃함  그리구 진짜 큼 ! 왕크니까 왕맛있는거 아니겠음?! 더살껄 왜 하나만 샀니 나야... ,"대왕꽈배기,삼척,맹방,유채꽃축제,왕꽈배기,빵스타그램,먹스타그램"
2588,cafe_.review,  . . .,"망원동,망원역,커피가게동경,동경,아인슈페너,비엔나커피,아몬드모카자바,망원동카페,카페스타그램,카페추천,카페투어,일상,맞팔,daily"
2589,cafe._tambang, 눈 여겨두었던 곳! 에이드도 맛있고 무엇보다도 딸기 산도..너무 맛있다 ღ'ᴗ'ღ . . . .,"인스타충의_카페탐방,일산,정발산동,정발산역,정발산동카페,정발산역카페,양지마을,양지마을카페,소소다방,카페소소다방,카페투어,카페스타그램,커피스타그램,먹스타그램,좋아요,좋아요반사,소통"
2590,chochuchochu, 역시 전문가의 손길은 달라,"모도피노,셀기꾼,셀스타그램,머리스타그램"
2591,kkjihui,  . . .,"롯데타워가보이는,카페추천,prescoffee,프레스커피,루프탑카페,루프탑,lottetower,송리단길카페,잠실,송파,jcaferecommend,맞팔,일상,소통"
2592,ppoongsfood, 가성비 터지는 여의도 수요미식회 맛집 1인분에 8000원 이에요!!! 전 맛집 프로중에 수요미식회는 믿어요.. 그리고 이번에도 성공! 불맛 가득한 낙삼볶음에 참기름 두른 밥 퇴근시간대 인데도 사람이 많은게 찐 맛집..,별미볶음점
2593,gd_observer, 강동구 성내동에 있는 특이한 맛이 나는 이 곳의 시그니처 메뉴 (4.5) 를 좋아함.,"리프레시카페,카페리프레시"
2594,chochuchochu,nan,"셀피,강화도,다이요터"
2595,instargram.12, 일요일 점심은 미미짬뽕 :) 오랜만에 먹는 미미짬뽕은 예전의 찐한 육수맛은 아니였지만 맵기 2정도 하니까 매운맛에 눈물을 쏟고 왔당 ,미미짬뽕
2596,yo_uouou,nan,"미상,연유라떼,리얼딸기라떼"
2597,taeseong898,nan,"먹스타그램,먹방스타그램,스시,일상스타그램,소통스타그램,데일리그램,선팔하면맞팔,선팔맞팔,칼맞팔,좋아요반사,좋테반사,fff,lfl,likeforlikes,followforfollowback"
2598,fooodie.3fu_fa," 맛  분위기 . 기름냄새 하나도 안나고 깔끔하고 정갈한 느낌의 식당 원산지가 지리산인 지리산 흑돼지와 쌀, 시래기 된장국, 장아찌 등 지리산의 향을 느낄 수 있었다. 밥도 아주 맛있었고 장아찌와 된장국이 깔끔하고 돈까스의 기름진 맛을 잡아주기에 좋았다. 마지막 디저트로 오미자요거트도 상큼하고 서비스가 아주 좋았다 하지만 돈까스 아래에 기름이 빠져나갈 수 있는 받침이 없어서 마지막조각이 돈까스의 기름 때문에 눅눅해지는 점이 아쉬웠다. . 한입 먹는 순간 육즙이 톡!나와버렸다 등심의 고소하고 기름진 맛이 너무 맛있지만 다 먹고 난 후에 살짝 기름진 느낌이 들었다 맛있지만 무난한 안심돈까스의 맛이었다 알코올향이 나는 듯 하지만 너무 깔끔하고 맛있는 술이었다. 돈까스를 먹으면서 기름진 맛을 잘 잡아주는 맛","최강금돈까스,상등심돈까스,안심돈까스,지리산솔송주"
2599,sty8183, 패션후르츠 ,"삼성중앙,봉은사,삼성,카페,cafe,커피,coffee,토치,toch,토치커피,tochcoffee,브루잉,콜롬비아,엘파라이소,마라쿠야,카페투어,커피스타그램,카페스타그램,소확행"
2600,chochuchochu, 이렇게하는거맞나 해시태그,"문어치킨,신사동,먹방,InstaSize"
2601,ppoongsfood," 찾았쓰여.. 인생 마라탕집... 위치는 합정! 여기 꿔바로우도 존 맛 이에요ㅜ 가게도 청결하고 사장님이 한국인인데 너무너무 친절해요,, 땅콩맛 많이난다고 해서 살짝 우려했는데(전 땅콩맛 별로 안좋아해서ㅜ) 땅콩맛 안나고.. 마라의 매운맛이 머리를 때리네요... 전 마라탕집 여기루 정착합니다ㅜ 존맛탱!",타오마라탕
2602,chochuchochu, 축하해주셔서 차근차근 감사인사 드리겠습니다,"감사합니다,몰디브,신행"
2603,duck_f.d.p, 골렘카페 색 어둡게 나왔다ㅠㅠ 핵마싯다 콩카페 보다 마싯음 ! . . .,"코코넛커피,golemcafe,golem,골렘카페,맛스타그램,맛,소통,좋아요,일상,일상스타그램,선팔,맞팔,팔로우,potd,daily,좋아요반사,coffee,instagram,인스타,like,먹스타그램,카페스타그램,cafe,food,vietnam,danang,베트남,다낭"
2604,yamstagram_always," 때깔 좋고~  이렇게나 날것을 사랑하는데, 나중에 회를 못먹는 사람을 만나면 어쩌나  ","송어회,먹스타그램"
2605,cafe_.review, . 아보카도 샌드위치 못먹은대신.. 건강했다,
2606,sty8183,nan,"공덕,카페,cafe,커피,coffee,그로토,grotto,그로토커피,grottocoffee,브루잉,파푸아뉴기니,토스트,동네카페,카페투어,커피스타그램,카페스타그램,소확행"
2607,fooodie.3fu_fa, 맛 (4/5) 분위기 (4/5) . 명불허전 으로 유명한 맛집이쥬? 혼밥으로도 데이트로도 친구랑도 먹기 좋은 곳입니댱 대기가 항상 있으니 오픈시간 확인하고 가시면 대기를 살짝 덜할 수 있는 꿀팁 참고하세용 브레이크타임 15시부터 17시 있으니 확인하고 방문하세요! 호르몬동은 먹방이들한테는 좀 적을 수 있으니 동으로 주문하시구용 (먹방이인 저한테는 양이 적엇답니댱 하핫) 간단하게 는 담백 이번 주말도 끝나가네요 힘차는 월요일을 위해서 좋은밤되세요 ,"단디,호르몬동,대창덮밥,특호르몬,단디다마고"
2608,_im_cafe, 어느 좋았던 날여긴 아인슈페너 맛집이 틀림없다.,"미스핏츠,계동길,안국역,북촌,카페,예쁜카페,하트마카롱,카페스타그램,카페투어,3호선,자몽에이드,아인슈페너,계동카페,종로카페"
2609,duck_f.d.p, 이젠 추워어,"치빙,치즈빙수,설빙"
2610,cafefae, 엠아이알오?,
2611,a_dcafeartgram, 다시 생각나는 오후홍콩의 버터빵,"오후홍콩,중앙대맛집,흑석역맛집,빵스타그램,아꽁다꽁카페투어,대만밀크티,중앙대카페,korea,koreanfoods,seoulcafe"
2612,kkjihui, 우리 왜 울었을까.. . . .,"수원,수원역,블루문앤코,루프탑,루프탑카페,미세먼지냠냠,카페추천,친구랑,selfie,셀스타,jcaferecommend,맞팔,일상,소통"
2613,sty8183,nan,"대흥,염리,공덕,카페,cafe,커피,coffee,후엘고,huelgo,후엘고커피,huelgocoffee,아라,베리베리크럼블,동네카페,카페투어,커피스타그램,디저트스타그램,카페스타그램,소확행"
2614,daldagury._.yam, 공차 신메뉴 자몽QQ크러쉬  공차 신메뉴를 먹었어용 하지만 호불호가 되게 신할것 같은 맛있나요 저같은 경우는 먹을만했거든용 하지만 친구는 별로라고 해가지고 호기심이 있다면 한번 먹어볼만 한 맛이에요‼ . . .,민비의글
2615,cafefae, 토마토에 후추 ,
2616,_bonnejournee,  ,"유니_신정동,피피엘,ppl"
2617,sty8183,nan,"공덕,마포,도화,카페,cafe,커피,coffee,프릳츠,fritz,아라,뺑오쇼콜라,동네카페,카페투어,커피스타그램,빵스타그램,카페스타그램,소확행"
2618,homebab.cafe,nan,"속초맛집,민가네물회"
2619,chochuchochu, 뚝딱이 이렇게 빨리오면 어떡하니 허허 결혼 한달만에 뚝딱 찾아온 잘짓고있구나,"뚝딱이,아기집,뚝딱뚝딱,임신초기,임신5주,호산병원,예비맘,임밍아웃"
2620,yo_uouou,nan,"미텐발트,자바칩프라푸치노,헤이즐넛라떼,바닐라라떼,티라미수"
2621,cafejowa, 날씨좋다 오늘은 내린 커피 말고,"천안카페,부대동카페,카페스타그램,홈카페,카페조와,미녀바리스타가,스타벅스"
2622,chochuchochu, 카페운영중코히 수술후 녀의,"방콕,혼자놀기,좀비게임,좀비,좀비카페,zombie,zombiecafe,카페,cafe,맛집,예쁜카페,커피,coffee,아이스아메리카노,카페라떼"
2623,gd_observer, (19.8) 하트시그널 보고 예약하고 갔었던 트리아농. 모든 디저트가 다 맛있고 사진에는 없는데 커피랑 티도 괜찮음. 인당 2만원주고 갈 만 함. 특히 샌드위치가 너어무 맛있음. 슈크림에서는 요거트맛이 나는데 그게 또 사르르... 스콘도 꾸덕하고 심지어 마카롱도 평타 이상... 남자친구랑 다 먹고 나오는 길에 또 가자고 다짐했던 곳이였다.,"청담,트리아농,애프터눈티세트"
2624,duck_f.d.p, 아침부터 아아가 땡기넹 얼죽︎r? 놀러가면 꼭 가야할 카페 ! 체고 ! . . .,"전주,미상,카페,아메리카노,소통,좋아요,일상,일상스타그램,선팔,맞팔fff,l4l,셀스타그램,셀카,선팔하면맞팔,selfie,follow4follow,follow,lfl,f4f,팔로우,팔로미,데일리,daily,좋아요반사,dm,instagram,인스타,like,followforfollowback,likeforlikes"
2625,suljjin," 진주 동성동 “톤오우” 일본식 돈카츠, 야들야들한 안심카츠 소스에 찍어먹기 전에 특제소금, 연겨자에 먼저 맛보고 일반소스와 매운소스 입맛에 따라 골라서 찍어먹으면 꿀맛 소금이랑 겨자에 찍어 먹는게 훠얼씬 맛있었다","진주,진주맛집,톤오우,진주톤오우,진주시내,진주시내맛집,돈카츠,안심카츠,등심카츠,베이컨크림파스타,특제소금,동성동맛집,진주데이트,데이트코스,진주데이트코스,일본식돈카츠,돈까스,진주맛집추천"
2626,cafe._tambang, 찐아인슈페너와 케이크 맛집 ,
2627,kkjihui,  . . .,"가진,스퀘어루트,동해,강원도,가진해변,고성,강원도,jcaferecommend,유튜브소리희,파도가죽임,바다,카페추천,탐나는,은비의,아이폰10s,루프탑카페,바다카페,맞팔,일상,소통"
2628,chochuchochu,nan,"가평카페,더스틸,가평루프탑카페,스카이워크"
2629,chochuchochu,  . .,"내사랑,동기,백곰막걸리"
2630,chochuchochu, 웨이팅 쩌는,"밀토스트,익선동카페"
2631,cafejowa, 댕댕이랑 고양님 계세요,"보령카페,대천카페,카페스타그램,블루레이크청호,카페조와"
2632,chochuchochu, 푸드파이터 빠샤 .,"찜닭,치즈찜닭,왕십리,한양대,치즈,치킨,맛집,푸드파이터,금계찜닭,일미리,일미리금계찜닭,food,foodstagram,먹방"
2633,steamed68bread,nan,"춘천맛집,춘천닭갈비,불깨맛_조약돌_숯불닭갈비,나트륨줄이기_실천_모범음식점,닭갈비택배"
2634,daldagury._.yam, 제주스벅에서 맛있는거 먹기~~,
2635,steamed68bread, 싱가포르 칠리크랩,
2636,chochuchochu, ,
2637,kkjihui, 미쳤다 . . .,"우아함의극치,파주,파주카페,지노,jino,분위기깡패,도깨비,촬영지,캐나다레스토랑,카페탐방,핫초코,jcaferecommend,지은탁놀이,인테리어,추천카페"
2638,sty8183, 맛있는 커피 멋있는 바리스타가 있는곳,"삼성중앙,삼성,봉은사,카페,cafe,커피,coffee,토치,toch,토치커피,tochcoffee,브루잉,에티오피아,칸케티,내츄럴,카페투어,커피스타그램,카페스타그램,소확행"
2639,kkjihui, 평창동 풍경맛집 . . .,"평창동,파스타맛집,북악산이보이는,풍경좋은,드라이브,운전성공,가나아트갤러리,모뜨,평창동모뜨,카페추천,jcaferecommend,주말끝,블랑제메종드북악,메종드북악,맞팔,일상,소통,성북동,성북동카페"
2640,sty8183, 케이크 라우리나 라떼도,"신촌,카페,cafe,커피,coffee,써밋,summit,써밋컬쳐,summitculture,아라,무화과치즈케이크,동네카페,카페투어,커피스타그램,카페스타그램,디저트스타그램,소확행"
2641,chochuchochu, 커피 자리에 앉자마자 엎어버리기,"스타벅스,돌체라떼,치즈베이글,동인병원,센트라스"
2642,chochuchochu, 언니랑 사진에 안나왔는데 도 도 궁그미다. 그리고,"무궁화카페,산딸기브레드,스콘,존맛탱,티라미수,다이요트,건대카페,성수카페,성수동카페,뚝섬카페,분위기좋은카페,카페스타그램,디저트카페,딸기디저트,카페무궁화,스콘맛집"
2643,kkjihui, . . .,"구욱희씨,구욱희씨카페,성수,카페2번가기,ㅊa,ㅊa카페,뚝섬,뚝섬카페,서울숲,koowookhee,와인선물,카페추천,jcaferecommend,맞팔,일상,소통"
2644,duck_f.d.p, 녹차녹차해,
2645,chochuchochu, 사자 키우고싶오  근데 를 샀는데 를 안줬다 트레이땜에 산건데 뭐지??? .,"하쿠나마타타,어흥,에프터눈티세트,3단트레이,라이온킹,씨네앤리빙룸,귀요미,심바,영화스타그램,꽃스타그램"
2646,homebab.cafe,nan,"홈메이드,홈파티,홈파티요리,마켓컬리,마켓컬리추천상품,홈카페,홈베이킹,홈레시피,마켓컬리추천상품"
2647,daldagury._.yam, 너무 배고픈 나머지 먹고 찍었따... 참고로 석박지 4그릇 리필한거 안 비밀,
2648,cafe_.review, . 맨날 가야지하고 못갔던곳인데 진작 가볼껄 그린티크림라떼 주문했는데 보통 녹차라떼가 아니였다 비주얼도 심하게 예쁘고 넘 맛있다 그리고 화장실에 한번 더 반해부렀다 화장실 꼭가세욥 . . .,"성수,성수동,서울숲,서울숲카페,카페,더키쉬,카페더키쉬,그린티크림라떼,자몽타르트,카페투어,카페추천,카페스타그램,맞팔,일상"
2649,kkjihui, . . .,"불당동,투카인즈오브커피,vintageshop,café,카페추천,jcaferecommend,마들렌러브,수다는즐거워,disney,모다아울렛,소통"
2650,a_dcafeartgram, 여기 진짜 역대급 예쁜 카페다.. 여주에 위치힌 카페우즈 햇살맛집에 포토스팟 천국! 커피도 부드럽고 맛있어요 . .,"카페탐방,카페투어,아꽁다꽁의카페스타그램,아꽁다꽁,카페추천,카페드레브,여주카페,여주맛집,근교카페추천,경기맛집,여주,여주놀거리,가볼만한곳,커피맛집,placetovisitinkorea,cafe,cafetour,delicious,yummy,tasty,coldbrew,cute"
2651,kkjihui, . . .,"코우리대교,북부오키나와,에메랄드빛바다,오키나와바다,날씨조하,일상탈출,여행,selfie,맞팔,일상,소통"
2652,yamstagram_always, 파란맛은 왠지 소다맛일거같은데 여기선 오렌지맛이나. 편견을 깨보자!,"춘천,랍다,카페오렌지몬스터,카페스타그램"
2653,kkjihui,nan,"craftcoffee,강남,조용한,카페,카페탐방,분위기굳,일상,소통,크라프트,jcaferecommend"
2654,kkjihui,  . . .,"신부동,신상카페발견,카페번트,backery,jcaferecommend,마들렌맛집,디저트카페,카페추천,vintageshop,맞팔,일상,소통"
2655,chochuchochu, . .,"크리스마스이브,라뜰리에김가,김가네,메리크리스마스,주말,예쁘다그램,스노우,셀기꾼,보라돌이,힐링,다이어트,카페스타그램,예쁜카페"
2656,chochuchochu,nan,"강화도,카페나라니"
2657,happiness_hyen, 살면서 이렇게 스벅을 많이 간 일이 없었눈데!  ,"스벅일기,스타벅스,starbucks,케이크맛집,베이글맛집"
2658,kkjihui, ,"westmalle,맥주,selfie,셀스타그램,셀스타,풍경,일상,소통,여행,사진"
2659,duck_f.d.p," 지짜 최고야 둘이먹다 하나주거도 모를맛 그거슨 곱창 ,!  . . .","소통,좋아요,일상,일상스타그램,선팔,맞팔,fff,l4l,follow4follow,follow,lfl,f4f,팔로우,potd,daily,좋아요반사,instagram,인스타,like,먹스타그램,카페,먹방,맛집,먹부림,cafe,food,Delicious,foodstagram,곱창,소곱창"
2660,yo_uouou,nan,"호랑이,호랑이라떼"
2661,kkjihui, 풍경+맥주=,"벨기에,브뤼셀,유럽여행,풍경,일상,소통,사진,맥주,천국,아날로그파리,아름다운날,Brussels"
2662,chochuchochu,nan,"딸기,후르츠산도,까나페,김치찌개용참치"
2663,cafefae, 코코넛라떼,
2664,chochuchochu, . .,"왕십리카페,한양대카페,라온카페,브라더치킨,1일2아메리카노,1일2카페"
2665,suljjin," 남해 삼동면 “돌창고프로젝트” 탁구대로 만든 테이블에, 창밖으로 보이는 마늘밭 중간에 놓여있는 난로까지 낡은 의자에 앉아서 먹는 정감있는 미숫가루와 녹차라떼, 유자청이 올라간 가래떡까지 미숫가루가 아주 달다구리하니 맛난당","남해,남해카페,남해카페추천,돌창고프로젝트,삼동면,삼동면카페,남해맛집,삼동면맛집,어머니미숫가루,하동녹차라떼,가래떡구이,유자청,카페투어,Dolchanggo,미숫가루,남해핫플레이스,갤러리,오봉,쟁반,경남,경남여행,남해여행"
2666,sty8183, 파스타 리조또 스테이크 뇨끼 다 맛잇었다,"일산,열두시테이블,먹스타그램"
2667,duck_f.d.p," 커피 당분간 끊을려고 했지만,,, 코코넛커피 중독이,,  . . . .","소통,좋아요,일상,일상스타그램,선팔,맞팔,fff,l4l,셀스타그램,셀카,선팔하면맞팔,selfie,follow4follow,follow,lfl,f4f,팔로우,팔로미,데일리,데일리룩,daily,좋아요반사,dm,instagram,인스타,like"
2668,cafejowa, 집근처에 생겨서 와봤어요,"천안카페,부대동카페,카페스타그램,민진원카페,카페조와"
2669,duck_f.d.p, 컵히 컵히 ~~~ ,
2670,chochuchochu,nan,"어피치블라썸라떼,이디야,어피치"
2671,gd_observer, 이태원 경리단길에 있는 경리단길에 있는 카페들은 가는 길이 힘든 게 흠이지만 여기는 카페 분위기가 넘 좋아서 한 번 더 가고싶다. 곳곳에 식물들과 세련된 디자인이 취향저격 왼쪽 음료는 (6.0) 오른쪽 음료는 (6.5) 커피 메뉴 시키면 아메리카노 리필 천원! 음료 트레이도 넘나 예쁘고요? 라떼 맛있었음! 날 따뜻해지면 테라스에서 티타임 하고싶은 곳...,"라잇비포,히비스커스,그린티에스프레소라떼,daily,cafestagram,cafe,데일리,일상,카페스타그램,이태원,경리단길,경리단길카페,rightbefore,라잇비포,이태원카페,이태원카페추천,커피스타그램,카페,추천,후기,강동구카페탐방러"
2672,yamstagram_always, ,"춘천,카페,춘천카페,위위,ouioui,말차플랫화이트,까눌레,먹스타그램"
2673,steamed68bread,nan,"화성맛집,김치찌개,삼겹살,garden,두오즈,찐맛집"
2674,yo_uouou,nan,"디센트,와일드스트로베리에이드"
2675,ming._.log," "" "" 의 "" "" (￦3,600) . 빵 봉투 열자마자 달달한 시나몬향이 진동을 해주고요... 시나몬 싸랑훼!!!!!!!! . 큐브 위에 돌돌 말려진 시나몬롤이 너무너무 사랑스러워 . 단면샷 보시다시피 안에도 시나몬이 아낌없이 듬뿍듬뿍 있어서 먹으면서도 전혀 아쉽지 않았고 오히려 넘치는 시나몬에 만족하면서 먹었던ㅎㅎ 달기도 좀 달았던거 같음!!! . 시나몬 불호자들은 먹기 힘들거 같습니당 시나몬향이 아주 진동 진동 진동을 하고 맛도 향이 나는 만큼 진하기 때문에..! . 해밀빵들은 먹고 난 후에 더부룩한게 없어서 좋아용 먹고 나서 속이 편한 빵은 또 간만이라 아주 기부니가 좋다","우리밀과자점해밀,시나몬롤큐브"
2676,chochuchochu, . .,"동그볼,볼링,뿌시기,강변,동서울그랜드볼링장,볼링장,반장떡볶이,강변맛집,떡볶이맛집,모던패밀리"
2677,cafefae, 브라우니랑 라떼,
2678,jg_shin__, 태어나서 처음가본 설빙~ 얼음이 감동 ㅠㅠ,"영통역,설빙"
2679,sty8183,nan,"공덕,마포,카페,cafe,커피,coffee,그로토커피,grottocoffee,브루잉,에티오피아,부쿠챠,동네카페,카페투어,커피스타그램,카페스타그램,소확행"
2680,chochuchochu, 연극 끝나고  .,"바나프레소,성수동,오향족발,선정릉카페,파니니,잉글리쉬머핀,성수족발,맛스타그램"
2681,chochuchochu,nan,"미장동핫플레이스,인더매스,인싸카페"
2682,bbang_is_life, 밤호박파운드 (₩4300) - - 너무 늦게 간 탓인지 텅 비어있던 희와 크림류 먹고싶었는데 그래서 일단 있는거라도 샀다! 단호박 처돌이라 단호박파운드 겟! . 뭔가 요즘 꾸덕한 파운드들을 많이 먹어서 그런지 희와제과의 파운드는 파운드보다는 카스테라같은 느낌이었다! 포슬포슬한 느낌 밤이 쬐끔만 더 많으면 더 좋았을 것 같은 느낌 -,"희와제과,빵라잎_부산,빵라잎_단호박,서면카페,밤호박파운드,부산카페"
2683,duck_f.d.p, 흐흐 사진실력칭찬해!,"우도땅콩라떼,말차티라미수"
